12324,ITIS 004,Calculo Diferencial e Integral,OO2,V,1100-1259,RAMIREZ - HERNANDEZ HECTOR DAVID,1CCO5/201
11956,ITIS 256,Computo Distribuido,OO1,L,1300-1359,LARIOS - GOMEZ MARIANO,1CCO4/308
11956,ITIS 256,Computo Distribuido,OO1,M,1300-1459,LARIOS - GOMEZ MARIANO,1CCO4/308
11956,ITIS 256,Computo Distribuido,OO1,V,1300-1459,LARIOS - GOMEZ MARIANO,1CCO4/308
14696,ITIS 256,Computo Distribuido,OO2,L,1900-1959,RODRIGUEZ - BERNAL FERNANDO,1CCO4/404
14696,ITIS 256,Computo Distribuido,OO2,M,1900-2059,RODRIGUEZ - BERNAL FERNANDO,1CCO4/404
14696,ITIS 256,Computo Distribuido,OO2,V,1900-2059,RODRIGUEZ - BERNAL FERNANDO,1CCO4/404
12603,ITIS 261,Control de Calidad de Software,OO3,L,0700-0759,Margarita Carmina García López,1CCO1/005
12603,ITIS 261,Control de Calidad de Software,OO3,M,0700-0859,Margarita Carmina García López,1CCO1/005
12603,ITIS 261,Control de Calidad de Software,OO3,V,0700-0859,Margarita Carmina García López,1CCO1/005
12311,ITIS 261,Control de Calidad de Software,OO2,L,1800-1859,SORIANO - ROSAS JOSE ISABEL,1CCO4/402
12311,ITIS 261,Control de Calidad de Software,OO2,A,1700-1859,SORIANO - ROSAS JOSE ISABEL,1CCO4/402
12311,ITIS 261,Control de Calidad de Software,OO2,J,1700-1859,SORIANO - ROSAS JOSE ISABEL,1CCO4/402
11969,ITIS 600,Desarrollo Basado en Modelos,OO1,L,1600-1659,Carlos Leopoldo Carreón Díaz de León,1CCO4/201
11969,ITIS 600,Desarrollo Basado en Modelos,OO1,A,1500-1659,Carlos Leopoldo Carreón Díaz de León,1CCO4/201
11969,ITIS 600,Desarrollo Basado en Modelos,OO1,J,1500-1659,Carlos Leopoldo Carreón Díaz de León,1CCO4/201
11972,ITIS 702,Desarrollo de Sitios Web,OO1,L,1000-1059,Margarita Carmina García López,1CCO4/402
11972,ITIS 702,Desarrollo de Sitios Web,OO1,A,0900-1059,Margarita Carmina García López,1CCO3/114
11972,ITIS 702,Desarrollo de Sitios Web,OO1,J,0900-1059,Margarita Carmina García López,1CCO4/402
12314,ITIS 702,Desarrollo de Sitios Web,OO2,L,1800-1859,PEREZ - LUCERO JOSUE,1CCO4/403
12314,ITIS 702,Desarrollo de Sitios Web,OO2,A,1700-1859,PEREZ - LUCERO JOSUE,1CCO4/403
12314,ITIS 702,Desarrollo de Sitios Web,OO2,J,1700-1859,PEREZ - LUCERO JOSUE,1CCO4/403
11976,ITIS 700,Desarrollo de Videojuegos,OO1,L,1500-1559,CONDE - RAMIREZ JUAN CARLOS,1CCO2/208
